ASV,ITT,IWS,STT,SWS,TTT,TWS
18a64bdee0edca15ac30a08424d0aae7,0,0,0,9,0,0
b336dd4445d6b33c6d7cef316dda1652,0,0,0,10,0,0
e90ae7cb13a019e4e82e1fc87de68978,0,0,0,13,0,0
6a649a1ad8d0c348acce7d1ae9b9798c,0,0,0,9,0,0
234b7017c18be198052eeac7f47e1314,0,0,0,14,0,0
ba0bcb3971d3a43289a48dc26e4b9f5d,0,0,0,9,0,0
c4d8687c7b57acc29b1bb8d1abf1df4d,0,0,0,10,0,0
7f1891403725356488a7b9c8249fd2c4,0,0,0,17,0,0
cc7cff12925efcf7ef0c5a645b20a120,0,0,0,10,0,0
4ad55901ad4b4a1dfcf4f1021f611e56,0,0,0,11,0,0
ce8a27d016ece1620563a26b1861e04d,0,0,0,10,0,0
cfc1a5d4ef7726b72093722a59979013,0,0,0,4,0,2
ba3521992c446cc228bd1810ecb58cf9,0,0,0,8,0,0
403b85b4a06e64fa1ed9647c184d47f4,0,0,0,16,0,0
d4b2960aff6624773d7b30c4b1ebf0bb,0,0,0,8,0,0
e93a5a8f1c095b5db68b851bb295e5a4,0,0,0,11,0,0
36de5a211a8c0519b4437b56d8fc2e25,0,0,0,8,0,0
36ac2e2039d3d3210f1a7f87178c0b2e,0,0,0,18,0,0
10dd09cdb7555cff00b8531244d402bb,0,0,0,11,0,0
91204385cf23aae5f84cec95504a920f,0,0,0,1,0,1
17f654dabb5544c03d515eea432c1632,0,0,0,9,0,0
7021d8d56277291858378fecfa7a131c,0,0,0,13,0,0
f84841ab6c1b482085302b446c49dd23,0,0,0,9,0,0
a53f5ada230fef4b22245e966bd96ef3,0,0,0,9,0,0
9c9084a015fbe233896d6e4de61a0e4d,0,0,0,10,1,0
fac9aecc175d2a84d6ceaa16ba0fcbd5,0,0,0,0,9,0
e3df19aefb67bab20a363b386cdd1fca,0,0,0,0,10,0
67ed6574af223d11e0fa456370d13378,0,0,0,0,12,0
9ba193cf9e7f1749ab5d198144cd6aef,0,0,0,0,14,0
eb078527c6c4ea60702a2c434b7d27c9,0,0,0,0,19,0
5ec1c25ee2234836b3bfa29f7f8ecb5c,0,0,0,0,12,0
8c02c4cee80cd85606a113a7c3877dde,0,0,0,0,15,0
fa9cec09cb8b59e02c2c9c0c0a30c2de,0,0,0,0,17,0
26f0644e50ae3d5f5f768bf0e376d285,0,0,0,0,12,0
e662844d05b84375b61039ff709dfc2c,0,0,0,0,15,0
b2d8ba0ecd47dbc9c790f8f84d382a00,0,0,0,0,9,0
e822b0f08046438e85abf91b036ccf07,0,0,0,0,9,0
758a26d677ce65a287ba9675bf09fe48,0,0,0,0,3,0
f25611b96cf20b0aa01db958bbfbf1de,0,0,0,0,9,0
0ccdd16be7a859eb2c74dbc2d1f65dfb,0,0,0,0,8,0
5527e3f30a61a65e219974ff5d4c9429,0,0,0,0,16,0
4de6047b68b51679f5c1196973331700,0,0,0,0,13,0
701114cfac80adda88c6c04a1c274d64,0,0,0,0,7,0
736c28df0927570a67c300f368882d88,0,0,0,0,11,0
7c0431a6acb3ce6d50b1539bb8923200,0,0,0,0,11,0
857e72bb1e4ffdc16456269dc6192ce5,0,0,0,0,9,0
ed4e412d760135a9b0d07164d6785c5f,0,0,0,0,5,0
e5b118e2a308da18fc3d83ee318bc031,0,0,0,0,8,0
ff68a3098412e14a74fabbb69e043929,0,0,0,0,6,0
a39e9809d22a1216e03dd696b67380e1,0,0,0,0,8,0
a15bc939f8f359163337c26e7eb37ebb,0,0,0,0,11,0
05005c14441a667f1ee001f4b737751d,0,0,0,0,13,0
7c39a891515701126900c8446456e05c,0,0,0,0,10,0
c0baa1ec7c0242f065c4b2f59d354a66,0,0,0,0,13,0
f640eeaf0cac6d1b768a3360119dc884,0,0,0,0,13,0
aa4a8586c32e37d7f81bb01ce4b460d9,0,0,0,0,7,0
62beb0b2c4df714614a6b4dbe371f0e0,0,0,0,0,3,0
54bc34f9d1a8833e6d14ce4177ab706f,0,0,0,0,0,9
3003d544edb1dc80940ae1f29d23d025,0,0,0,0,0,3
55d2692c20ed21c58dfe18d6a1714c0a,0,0,0,0,0,10
43289979d30cd6c30ef26e6eb8ec887d,0,0,0,0,0,7
610c49ed4cafc75bc18f01435bf41f97,0,0,0,0,0,9
f504d273edd58e9007ccd0c7519b30af,0,0,0,0,0,18
67d23c29c07e2c41fc87ebc8356401c6,0,0,0,0,0,10
30bc7d292767533381a11684a6880da6,0,0,0,0,0,16
c6fdbf0b00d87459ca6e663bc76d7a0a,0,0,0,0,0,6
e09f97d9f9240a8db6364dea88fcd7cd,0,0,0,0,0,9
6da4e59327badb4c3a7419a0aa5d39c9,0,0,0,0,0,10
8e36c9d74398db8e8b88d7ab6604b2e9,0,0,0,0,0,7
8eb4766e69a1eeb96d85960144b0cbf6,0,0,0,0,0,9
e2740cc92a2a1ba9dbc76af16e65a57b,0,0,0,0,0,9
53ab577f7204828eaa9074383f6ece13,0,0,0,0,0,6
19f06543393459cbfa5b374d8b148fa7,0,0,0,0,0,12
ae19ee3989bb56b95dbf7fcc44aaa5b4,0,0,0,0,0,15
9b0b535b25b793cc8a7860ce2de80dbd,0,0,0,0,0,12
d30728cfab79928fbdd2e2c00f3827d5,0,0,0,0,0,6
78b9402f60386ecee554ae7fcfd3db58,0,0,0,0,0,6
2afb1569fc9592bc97c03cbf58cc684c,0,0,0,0,0,12
f969a12021d487706cf736ddc5f1d4df,0,0,0,0,0,10
0448c80c33ec3f9925d421864bdd438a,0,0,0,0,0,11
f1da148f3135a13783de92e9992a5cce,0,0,0,0,0,11
e783576cfb6a0cc689b5f1b3f22442a2,0,0,0,0,0,11
b3c8e177529adaed813fc2934fed551c,0,0,0,0,0,20
b3d439898c43f0cfad967d2702c8d2a1,0,0,0,0,0,7
3480237a297637a82eb22b701d4c5f4d,0,0,0,0,0,9
09405c322a2a32f5ea5ecb2ff2b7d413,0,0,0,0,0,7
5c5b0cd16c4952e8406d9403e1ad972a,0,0,0,0,0,10
2e9233f58feb107fe644deb21a7eb1c7,0,0,0,0,0,9
ebec4e82a5de527b97b072ef7f83457d,0,0,0,0,0,11
134f71c23d54f934c5edb52857446796,0,0,0,0,0,3
959c4be1f2dc4c4c4407ca5849f66df0,0,0,0,0,0,14
4adf21e3a87e5b0a485c51d9c58a3ee4,0,0,0,0,0,22
576e00d31687a489c723de42523d36e0,0,0,0,0,0,19
d038a3ed7d6a6d40bc709fce57bd1871,0,0,0,0,0,15
1dc749cb0f26f82785a2920b3b7c5a80,9,0,0,0,0,0
ba345e2901852b7acbe0290f923f116b,11,0,0,0,0,0
f383fb5976a174d9c1edd15ae0fb992c,5,0,0,0,0,0
14912758e0dd71b9d712acc2a728893b,10,0,0,0,0,0
a50ddeff03fd45dfe351080cd5e4c54c,4,0,0,0,0,0
a0fd906bdf59b9a325f7383ebad0bf59,10,0,0,0,0,0
d9da63fcf069c8ef9a54b13c94d4ee5c,10,0,0,0,0,0
be31b8f230200c0812dffcc1d8bc403c,6,0,0,0,0,0
c94162a98ced20a8f5362f10873e2cf5,7,0,0,0,0,0
3290d2994bdb51d7c7738f451b70912c,9,0,0,0,0,0
937de2182a97f22190cf848bc3fcf2fe,10,0,0,0,0,0
a6cee0f257c97779465df6f4cb542cf3,7,0,0,0,0,0
c80f7e63981e4df9c49913865c324443,10,0,0,0,0,0
5dd9cdb959aaef70a6e62e86420a74d5,7,0,0,0,0,0
b8d5a3c544c12b354b481398385acdad,6,0,0,0,0,0
a58975eed7c09729822a164c9dfa5ea4,6,0,0,0,0,0
e9a9cdb420e655da9fe0bcc74053eef9,6,0,0,0,0,0
0850f281c0dfb21080404522db1f5405,7,0,0,0,0,0
6b76c4f8b2465a05c53037c9355b1396,4,0,0,0,0,0
5e1d89a9db020afe1b5af23e425ab818,8,0,0,0,0,0
8cdc331150767c038d657e9e137994a8,4,0,0,0,0,1
389e30e7906baebc87819b2dc1c574a0,2,0,1,7,0,0
71a9641a176999f882dac6473a68462e,1,0,0,0,4,0
07f8b08497f607aa5d7c3bc7523543ba,10,0,0,0,0,0
2f6dd51fb497b3e6ebcc90a1e326f3b4,8,0,0,0,0,0
1abfea5063f957e76d6d7833d8de359e,12,0,0,0,0,0
582d0bf0b03027a1ef912b73a9135c4c,8,0,0,0,0,0
dbca229d5a26ead325c20ac9ca87c594,8,0,0,0,4,0
c7a2d031b32fb79eecc1a5f53d4ba01b,5,2,0,0,0,0
c756ba2497fe2f3b87b6ccb07a7a1b6d,8,0,0,0,2,0
b18794ee7a8cc87439771735a1d4bf13,3,0,0,0,0,5
04c4e0b6f6a2d7c94e27574dbe40a55f,5,0,0,0,0,0
38e3482d7c3ffa1eb5af5cbb002d20b7,2,0,0,0,5,0
26281add5352d2715fde91e9dc0a8914,1,0,0,0,10,0
d25a4d0f390ba94082fe48738c5489f9,1,0,0,0,9,2
59fcf28b382f184f8b98695dfaa5a0a7,5,0,0,0,0,0
7854f73a91dfc80b56e19bcf1d7bd185,4,0,0,0,0,0
a171fd530446d1cc820509d4008f306d,5,0,0,0,0,0
40ffd1e8449b2b94d280c9f50aaa7311,8,0,0,0,0,0
49f90282ac4e0d540d9e1be614a8960a,10,0,0,0,0,0
2a9dd7383c8d5c64c14951ccf9225c42,4,0,0,0,4,0
d5dec3be83e3b66de5db8e39d2d09e2e,3,1,0,0,0,0
024b81d39d04fa8bf783be28c4483e59,2,0,0,0,1,0
0730f8e11c934796f9ce5abdcd7542c4,3,0,0,0,8,0
f5eb968cf6dd0adb4338814b92b49274,5,0,0,0,0,0
878d9f641e367013e1097089fe28a985,8,0,0,0,0,0
27278a08254a6564c79d09a41a02eb9e,6,0,0,0,0,0
c36352206d6bfc2f684e687bed1f532a,2,0,0,0,0,0
deaec1469ec16dc9372ff9eab8613799,6,0,0,0,0,0
2ed75e98abb61b73dc77e35f59f464b8,2,0,0,0,2,0
685f82e09c2a1ebce64e02a8d13f0731,0,6,0,0,0,0
0ad28b613c146fa372add1b4a4844529,0,8,0,0,0,0
26a25f2f8a41a85a8b46cb412f492303,0,9,0,0,0,0
095e18ec9b0add40dc9510c8c497a22e,0,10,0,0,0,0
be072aa9cb856cfef77ab8c1e58d7b7e,0,13,0,0,0,0
1147e3cabda5410e4161b237967cde31,0,5,0,0,0,0
f79292838b9fc88ea76549802c6f6a07,0,8,0,0,0,0
048b262ba1724685477d2fe19f0fe261,0,3,0,0,0,0
6f74e31c4464c922e75dd56c6a6b5865,0,11,0,0,0,0
3514045ece61622458432135a4c1317b,0,8,0,0,0,0
b15463ebe1bbf72ad97838953adf5143,0,10,0,0,1,0
669b5ca428659f0977b5165d78458df9,0,10,0,0,0,0
6a8273b5f081a5d3487abb13a4e5d152,0,8,0,0,0,0
8838af90b788d695a05a317b0d35fd9f,0,8,0,0,0,0
7d0da806de22ff32710b07efc8934a56,0,7,0,0,0,0
9d883a191eb9fa50d1a2488a15796d4a,0,6,0,0,0,0
2556b3eca76412f2d17557ff97d0dfc8,0,8,0,0,0,0
1bdb43b86f1447c3ed4b6e221fb58da8,0,7,0,0,0,0
251499d6202b536a3785e63b0fc901f9,0,10,0,0,0,0
f73f906a7f43474490658dc0c647d181,0,10,0,0,0,0
8eaa3c81d7570bae6b6d5779fe112bc7,0,4,0,0,0,0
c55fca907683a1d3cf308f31490431fe,0,10,0,0,0,0
52a299724285cec4fd1899855ff7f1e3,0,3,5,0,0,0
8031de55cc069a76eb44b8660b6e7d92,0,9,0,0,0,0
e73a01c5416e76eeedc3c72343e0a4b5,0,8,0,0,0,0
2652e31d0e198c4eecc7446c6fb6ee59,0,10,0,0,0,0
123f6e7b1241bc91e0eef125aec33f0d,0,5,0,0,0,2
e1854180d5b87edc5e37229ff18e3cde,0,10,0,0,0,0
a5577b443ecf05eaf3a4dfb47176a0af,0,10,0,0,0,0
7e923738cd4f2d89b3c19a937d0f772b,0,11,0,0,0,0
ad6340baeb5ba2f3b3af2e5d4dd2b614,0,7,0,0,0,2
be87c99d0947308f5359e4c73d913ca2,0,3,0,0,0,6
a22c5fdba6e9e4caf66ac7dbda788793,0,4,6,0,0,0
378257a039b6785a47f6223b6657ebfe,0,11,0,0,0,0
4f465fa24e9432069e095d2b9b381365,0,0,12,0,0,0
ddf17675711d34f2ae9c3986c3972c09,0,0,13,0,0,0
30cfff32444b210890a94ae21018131e,0,0,11,0,0,0
d26ceb88c6aaf77f0bdad7e7fd6d38b9,0,0,11,0,0,0
45c6586f7429efafb58ad37617971fed,0,0,9,0,0,0
bd96b1447cad59a6192046ab089a1b02,0,0,17,0,0,0
845b8b6f21fdd36c31eaf6a52a3ba42e,0,0,10,0,0,0
bd9dda45e3de436c7e0ddf9e0924a47c,0,0,13,0,0,0
511dd460a520fca8a04f4134e4aed899,0,0,17,0,0,0
5750a96fced55cf32ece476e04aa46b4,0,0,12,0,0,0
2dcef2e3399d94ba6ac2a0f2f9f31c4c,0,0,6,7,0,0
e0b24083db7fdf9e5750c1c7456a4492,0,0,12,0,0,0
8e4aecfca95bba9354442561db3e0543,0,0,15,0,0,0
e84d1dcd258aa22f4c5f04cf9a4e67ff,0,0,9,0,0,0
06e83a42eecebd760033a372789cf83c,0,0,7,0,0,0
79dcfce81ac7d330350fdd43b84df686,0,0,6,0,0,0
97ab5298fec086a83bdfd30efce4c140,0,0,11,0,0,0
db6f35c957931f5c0373edd254710251,0,0,11,0,0,0
e0af83680ad03f5754696ac0a448923a,0,0,14,0,0,0
d0c9348e7967b43ebdda0fb01e7eb540,0,0,16,0,0,0
5cabea07cd41250a07265c64effbc1af,0,0,11,3,0,0
95c2f0d8a2be3a5ae88814679cede0d2,0,0,3,2,0,0
ed6ef198f4a18c44d5ce514fba776360,0,0,10,0,0,0
5054a8079a68bd083047198f9e059a26,0,0,12,0,0,0
e7a27d6415cf1a53bc440e42dae7aafa,0,0,8,0,0,0
cb3a6c5ded10e0c643eafa167c13382c,0,0,1,0,3,0
17ee519e4d938576a2ce1a8d1fbab3f7,0,0,8,0,0,0
43ef258d316b3a9676f92b9be6c2e5c9,0,0,12,0,0,0
d658079acc26172a794bf2d0738b994c,0,0,9,0,0,0
c0cae08f74d4449218778031c0d04bb6,0,0,8,0,0,0
e53ef69e89c336a839eebcbe1a59fe0a,0,0,11,0,0,0
8ffaa88835e1c4acf99cd9a89b6511c6,0,0,9,0,0,0
e4a6e26a96686dd32198c575a7e616ed,0,0,8,0,0,0
e88db068f2878a6f240d2900a69ef30a,0,0,9,0,0,0
570bca873500e4f32bee52367638310e,0,0,17,0,0,0
47d28ba8b0d68bd65f1c0e8a0b44f91a,0,0,10,0,0,0
7653cdca9bdece4101e95cd83ac1fc8e,0,0,7,0,0,0
d8cc96b2438f0385439fe17de70a9c43,0,0,12,0,0,0
645483c9ca4d5c0289b7293ce1979249,0,0,8,6,0,0
86def0e7cee63e803d716e86bfdd49af,0,0,3,7,0,0
ace80b9a836899d9ced2edefffa31186,0,0,13,0,0,0
9dd6f62997fd8d4767136394b3eca6eb,0,0,12,0,0,0
7dab66c4aa13d484cf13fa96194c6208,0,0,9,0,0,0
73e3b5126cab123dc05a25dc47fe0e42,0,0,11,0,0,0
95eed19165ab7050b9e8825d51a91436,0,0,5,0,0,0
ff1f58202dc751a925a23fd8b3d360d6,0,0,8,0,0,0
3c6f1f2074082f790c209c93b0213cf4,0,0,7,0,0,0
2aa31823865cf2ab2b96a8de0a0ce269,0,0,6,0,0,0
fd70ba3cd244f3b5728380880773f8a1,0,0,7,0,0,0
5ad0c874a4293b0a16f4fb44248a7359,0,0,9,0,0,0
ec7aee5b2757e3e53b0e6f8253adeabc,0,0,6,0,0,0
c9282e30c804d5bba4d401b0cd3651e0,0,0,12,0,0,0
3cad1c44f31db91f4e14daa890195c4d,0,0,9,0,0,0
1948aaed5c2bf6385e486289e7cd6b19,0,0,11,0,0,0
cff8a2ba0d1064da7fbcf20b77f13397,0,0,9,0,0,0
28af57e801eead3c386b4b527046fae1,0,0,9,0,0,0
5c94487512e281216d35ac6f5c1bd129,0,0,9,0,0,0
cde6cf139912b6a1ac67577969de114c,0,0,8,0,0,0
6e1bb99d76b51834810f4de920ea7763,0,0,3,0,0,0
6cd4f7f46f289a53076ebad173e93f5c,0,0,8,0,0,0
b8c4ed03d7d91546b9f6ad80b80135a3,0,0,5,0,0,0
a805ca21b1fa39aaa8a4f867b4d1fe13,0,0,0,8,0,0
e73b774e04523af3c53d78699416de8a,0,0,0,8,0,0
dea8c6fe9eda54ca837df0f2ca2ca15b,0,0,0,11,0,0
ad50d107df492ea96d18f6bacbd695e3,0,0,0,16,0,0
039a4b4107746014499da0e40301e960,0,0,0,13,0,0
ed6d0cab90b809324fadae802ce806a8,0,0,0,12,0,0
3ea767a5d3d041f971844c9a54c22e20,0,0,0,11,0,0
b04059aebd53d230368ab8395d7a4cf2,0,0,0,8,0,0
d84ac4150093406fda77921a0cc7a0d1,0,0,0,12,0,0
381729d9daeea59c0f8ccac18ed7c79c,0,0,0,11,0,0
ca717813ce4e4c7151c3346502339601,0,0,0,18,0,0
687c9f6ad619d3e71c86ae29eedbcea2,0,0,0,8,0,0
cf20634af9909cb31236e8ad77d472cb,0,0,0,17,0,0
7b988d11af5ca39160ac0435d81efddb,0,0,0,16,0,0
bac18cad886b9bedf9397d91f4ce54c7,0,0,0,7,0,0
b11988fd3cbe9c7e00f8b53dcce3c816,0,0,0,17,0,0
860c83ea37afd9054b5a34936b62ad43,0,0,0,23,0,0
a669eb6ad9a74b0022af57efee724096,0,0,0,15,0,0
eb49b73d50d3e073841e92b1d8e0f8b2,0,0,0,13,0,0
65ec72be8344adbb74821c90b7fe7547,0,0,0,10,0,0
13ebc77557f826bdb1160410f5ea3eda,0,0,0,6,0,0
998d5508e8a0437698a1049436eddb33,0,0,0,16,0,0
119c550c5956564666db1074dddf94e0,0,0,0,11,0,0
f6ec7755f3a4b91d151405c7f714e77c,0,0,0,9,0,1
309ffd834f7204dd952dbd52c5e03a00,0,0,0,13,0,0
032af9c8b6245a46e4b4b99df3ec0b99,0,0,0,3,5,0
e571c8751b6490ea803d0574a497db78,0,0,0,14,0,0
96d29b69d72c5cf271d06c5b021851bf,0,0,0,19,0,0
285517fdb7ddacd2772db7442cbc877d,0,0,0,12,0,0
8e2f6867aac3b72e324c2890d46ead7c,0,0,0,10,0,4
c7bf6adea58fd3552b6afa50b0cf4cb9,0,0,0,9,0,0
7f2063a76128929ffc62d8aba0c0a4b2,0,0,0,8,0,0
3b199daf5b8f73e5f6d93cfdb697f6af,0,0,0,10,0,0
d328c3f440f15acca28a1d99e3910152,0,0,0,11,0,0
71f14bd9d66ace7ec4a5138d9a0cdb66,0,0,0,10,0,0
7ad83fbd2be3b80ac3d0e8e7b4489c7d,0,0,0,10,0,0
b78a558cfd41464e7da09e7063335750,0,0,0,13,0,0
131b6b4e4bbc6356978cec6661969cc3,0,0,0,12,0,0
75f818c30a53db085b36ae1e52f74540,0,0,0,8,0,0
2fea59f03d4c766b8560cf69071b70b9,0,0,0,9,0,0
c578bbd3dc727afa688ef8df6e90a758,0,0,0,8,0,0
42f9921b2e4cea870c242a721b03997c,0,0,0,7,0,0
ac185f3ef4cc862f089b744de620e89c,0,0,0,16,0,0
1e341920f4924e1487e3b8e19e3e0eb6,0,0,0,11,0,0
bf42dd1b633fd797923aaa96dbbfc673,0,0,0,9,0,0
a807b90a279b5ff86b432a18144c4868,0,0,0,18,0,0
801377731bbcf622a8c03f9a31c9167e,0,0,0,15,0,0
48e4cf87d2d9e47ba9f5935f94133ab7,0,0,0,9,0,0
e8d7dca140ab55b877c033e2348d3f95,0,0,0,11,0,0
b437f42a4947c5e0815bcc35aa191266,0,0,0,11,0,0
bdc35612acaf95af152b67eba1bec050,0,0,0,15,0,0
7f4b79091c78477769c41850eca97076,0,0,0,13,0,0
13fb9652e3bdeae87628d797f55b50b5,0,0,0,6,0,0
afabcbde0b45c94b9a85dced24395a07,0,0,0,7,0,1
6786b1fbccda68313ab5bc2b3cdf005f,0,0,0,12,0,0
97a366863667fffa39538c21c10c07d4,0,0,0,12,0,0
a5c2f1227d2ad9b637c7f7f2f46716ea,0,0,0,4,0,0
8475640cc33d086a6778f9969a6d5a81,0,0,0,7,0,0
3e2dcef55298620b627d30d635629cc3,0,0,0,12,0,0
d1306a3d73f3749a02287c0d35a193ae,0,0,0,7,0,0
abd0d88b793abc6aa77e7266815e25f2,0,0,0,0,0,6
c784c842ed295ef333c2347806c64e49,0,0,0,10,0,0
b62561664e82ff297170450ab51cc81e,0,0,0,9,0,0
fa2a5d6e732367697ce25a72cf99611e,0,0,0,0,10,0
0432e175c8c14f4de479fed02d41e1c8,0,0,0,0,12,0
301b7e3d6629c5dba1a90cb9ed21f0a7,0,0,0,0,13,0
4288650338fdf21cdea8a33407e21858,0,0,0,0,12,0
862688129750729d10bbd72fcfd8fb9b,0,0,0,0,10,0
6fb5dc26c4cc567ca07dbb39a5c3bb26,0,0,0,0,14,0
e3102d774e610ce1671ecf0330a7ff45,0,0,0,0,10,0
472ee61b885b40ec5a42ad3a963c3f4a,0,0,0,0,9,0
d2261d7f1ddc9f5f4c6f971b97f9a517,0,0,0,0,9,0
8c33efeb579179e60fcbfb5aed06fb29,0,0,0,0,10,0
a784d110f3c680675ef92de0be104b63,0,0,0,0,8,0
2007048a6edd92871ef4f3a5482cbfca,0,0,0,0,6,0
194e8460295b2bca583ea73a061664bf,0,0,0,0,12,0
a42324af4edbf75b7d68418b539b959b,0,0,0,0,9,0
57256b82296b954fe0b7796d5f27459d,0,0,0,0,7,0
f36cbff5d371b6bb00475fe3e9877382,0,0,0,0,7,0
92559ee9e8ff70ec4330805cedcc6fe5,0,0,0,0,14,0
c8c2883fc90e496a70493547581d1db1,0,0,0,0,7,0
5f75a424d06ff10ceab7b2332a5b1cc8,0,0,0,0,9,0
144cf923630878ba47a621ce94937baa,0,0,0,0,9,0
41b61264b6b068dc1dc90b8ecd991157,0,0,0,0,6,0
5e7db0c884537dc2ed180bd0c9e393cb,0,0,0,0,7,0
a1d10e74a991d121bb9c2aa9b8d1fcd0,0,0,0,0,11,0
52f3ef4fc6376a8de6715fff412dacff,0,0,0,0,8,0
e88ec837891a26a78c8c0f8074d647c1,0,0,0,0,8,0
a2488a672e13493eaf54103df2d74b5f,0,0,0,0,5,0
a53323f5bf78762122e4f6060e719eda,0,0,0,0,11,0
2cc1cd3d888e6021fa72525bc1c5217d,0,0,0,0,7,0
37facef831ddc9ab9fb8c0e9e42e7d24,0,0,0,0,9,0
27198c4e32ac45a459e5e8898130563c,0,0,0,0,12,0
81459d45849054ea2b88d04bc38ba023,0,0,0,0,2,0
a7886519b7bba11496199a24e256375a,0,0,0,0,4,0
cdd79afabcb48cc557616c73ea290e83,0,0,0,0,0,7
d7c5ffe95373882c445a518716965902,0,0,0,0,0,9
07d9b5e46c5b027deeaa6e9a32d50b2f,0,0,0,0,0,14
6c16b0a5fd4842f8438ada3e2f6c7e2f,0,0,0,0,0,10
cc8daed84b45ade44cd2b253a2c1ecca,0,0,0,0,0,9
c633ce88338ea115b90ac088f4af8cfc,0,0,0,0,0,3
2ad1c91813e94d1e89b85cdd662316e7,0,0,0,0,0,7
f50ddb5b16a2933ef8ab7e4ed157e1a1,0,0,0,0,0,4
7e1a6a91cd83e035e35331dff8248b82,0,0,0,0,0,4
c088396d71712aba811fd51c7b83534b,0,0,0,0,0,10
48fe6d4b521d38a0725e0a9ad066f3d4,0,0,0,0,0,8
265c30ea211bf7c48a7cf84cd9d5881d,0,0,0,0,0,13
4c2d4efb3649a4978f9fe56597cc610e,0,0,0,0,0,1
10620fa79af28dd1fca13a552995564d,0,0,0,0,0,9
e87dd7976b4fe1e914d0b71b9fc27e10,0,0,0,0,0,9
3c93408ab9a847af414984495ade9006,0,0,0,0,0,13
0ac3e071132fb532c6b95374e82aa664,0,0,0,0,0,10
e59b4f26ea5eeff39a07e608d1846c27,0,0,0,0,0,8
d5bcde6a1df296c312143b3277b5b01b,0,0,0,0,0,6
1d684fba516d33b83bf48a88d52611c0,0,0,0,0,0,6
1b0046418b9f361776b3b54f521c5766,0,0,0,0,0,11
8334fb0564e920bc90293e9812b07a85,0,0,0,0,0,8
43569501f306d870760f415dc867187c,0,0,0,0,0,10
7fe6330e927e09981936593c8839cdf5,0,0,0,0,0,10
c1ee540092f2301525b66f32b9f29df8,0,0,0,0,0,4
9ff98b1473664fb3ee80abae2a967037,0,0,0,0,0,9
4d64173c894df16478cf952c36689c5b,0,0,0,0,0,9
7e05fb07aca1390c7ac05e92009acb7a,0,0,0,0,0,11
93acea0e530bac77c8867a5f1a774650,0,0,0,0,0,6
80f1bfb9287bc2dd7c8cd2e1706739ec,0,0,0,0,0,9
16fe1d242e9839ba1166db669878f273,0,0,0,0,0,7
629d294f61a41046abab8762126e6107,0,0,0,0,0,5
6c7cc8ec91a29110247caed9fd3c33e3,0,0,0,0,0,15
43009966d0b619b10baddfe7e0a9d01d,0,0,0,0,0,7
c28a795d38eebb8615c372f9996891ef,0,0,0,0,0,6
6a51ec40b6831141fa8acede5ca4cae6,0,0,0,0,0,7
234f629cbe730b5114311d5f2adb37b3,0,0,0,0,0,11
7f153f572d1008c9decaa4bcc7080d61,0,0,0,0,0,8
f63f6e129653e5d27a31baef2722063e,0,0,0,0,0,9
bee489544900645ebc879a71e520439b,0,0,0,0,0,8
676aaa8e4f96eb6c54adc7b128f4c62c,0,0,0,0,0,8
348d5445ccbbb6f56f0fcec452b18764,0,0,0,0,0,20
49df472deb2d4d0fde7f88832e844d6a,0,0,0,0,0,5
cc5c4b252db4ee28cbaaf7c0dabc484a,0,0,0,0,0,10
2121333344ae835cc60f3ee6a4ff66e9,0,0,0,0,0,11
f4cacbb168012d35574637a166788b2a,4,0,0,0,0,0
ca0ffc26fbea6a45fdb128cfb223c3be,7,0,0,0,0,0
9ece400d82f86acbcf99c66103a90a94,7,0,0,0,0,0
98962fdfa44b9dddb5c57da5c7412cee,3,0,0,0,0,0
cf062beca6e4a8f69edc1dd17bcd08be,4,0,0,0,0,0
033436cd063e06f4add24f48220fc684,6,0,0,0,0,0
db016a6c955ec8205e32c50504596945,5,0,0,0,0,0
97047e80404dea691af0614865fc9c0d,10,0,0,0,0,0
1ee755a3164ef35c79d6cbff019c1232,7,0,0,0,0,0
559505e49715b68ce87792790038ae5e,9,0,0,0,0,0
0d98d6e6e97b68900405ce73d8462ac8,5,0,0,0,2,0
5c54afaa4a1dede7fced380277897fe5,4,0,0,6,0,0
21f9e6817f104f3d4ef742a03a1c527a,5,0,0,0,4,0
83ade639779c2e648b90b845f781fe53,5,0,0,0,6,0
2b4ac29ff17a29501450a53945609296,1,0,0,7,0,0
3540d40bce6b3c1dc5a12d175aa85ec9,4,0,0,4,3,0
aa49dbcb5b466fc341aa09c01626d998,7,0,0,0,0,0
54e281c9859960764e1c1087b0c2670c,5,0,0,0,0,0
bc4bffec434012acd14683193b0a0189,10,0,0,0,0,0
b19b20b6b6679ced6c4ff64ff68f7112,8,0,0,0,0,0
3d1ccff6c6ed50b9203e57d117e84290,9,0,0,0,0,0
62df6081268a7806b4238335d7682cf6,13,0,0,0,0,0
6e0b07b5976c72fc586acc02c7f7a09e,8,0,0,0,0,0
608f010f8f8a50d215fbcec0848ff8f9,8,0,0,0,0,0
7ea1848f3a86a8baac4b04d9dad8bb3b,4,0,0,0,4,0
daf980e05c060e7241c83df09e5581f3,7,0,0,0,6,0
ddaabd06670c314ac05b66698c9f59b9,5,0,0,0,3,0
e72a299120be2a4f7900639d8bd18be3,7,0,0,0,0,0
26f36dca5058033c941aedab78f9fd4d,2,5,0,0,0,0
24074e00ff5826beec60a2988921f1c6,1,11,0,0,0,0
c991be6c02e2aa28cb5d554740517524,11,0,0,0,0,0
